SampleID,Hugo_Symbol,PyClonePhyloCluster
CRUK0068,HS6ST2,NA
CRUK0068,DPF3,5
CRUK0068,TRY2P,3
CRUK0068,NAT10,6
CRUK0068,SLC6A2,3
CRUK0068,ABCA10,5
CRUK0068,DPF3,5
CRUK0068,HTR1B,3
CRUK0068,RAD18,3
CRUK0068,PRMT7,2
CRUK0068,PLXNA2,5
CRUK0068,SNRNP25,6
CRUK0068,FGFR3,20
CRUK0068,MIR3974,5
CRUK0068,SETDB1,18
CRUK0068,ACSS2,3
CRUK0068,FTCD,5
CRUK0068,ZNF788,5
CRUK0068,DDX42,2
CRUK0068,PRDM15,5
CRUK0068,PPP1R9B,3
CRUK0068,PADI3,NA
CRUK0068,MEGF11,6
CRUK0068,DHRS3,10
CRUK0068,SLC5A12,14
CRUK0068,OR6C4,14
CRUK0068,ATAD2B,5
CRUK0068,DCAF8,18
CRUK0068,ABR,2
CRUK0068,VEZT,18
CRUK0068,PTPRA,3
CRUK0068,APOB,6
CRUK0068,LNP1,3
CRUK0068,DENND1A,6
CRUK0068,HAMP,5
CRUK0068,CDH5,2
CRUK0068,PPP2R5B,3
CRUK0068,C1orf186,8
CRUK0068,OR52E6,14
CRUK0068,SASH1,6
CRUK0068,C1QTNF3-AMACR,NA
CRUK0068,OR9G1,19
CRUK0068,NPC1,5
CRUK0068,FBXO21,6
CRUK0068,WT1,3
CRUK0068,BAZ1A,3
CRUK0068,GUCY2C,7
CRUK0068,AASS,6
CRUK0068,DACH2,NA
CRUK0068,WDR75,6
CRUK0068,TTN,6
CRUK0068,ABCC8,14
CRUK0068,TREM2,6
CRUK0068,PRAMEF12,NA
CRUK0068,CACNG4,3
CRUK0068,IGSF9B,3
CRUK0068,NAV3,3
CRUK0068,TEN1-CDK3,3
CRUK0068,CWH43,2
CRUK0068,WHSC1L1,5
CRUK0068,OTOF,2
CRUK0068,ENPP2,3
CRUK0068,XYLT2,3
CRUK0068,DNAI2,3
CRUK0068,HUNK,NA
CRUK0068,SDHD,2
CRUK0068,PRR15L,3
CRUK0068,IL17RE,2
CRUK0068,INPPL1,3
CRUK0068,CCDC93,3
CRUK0068,DDX31,2
CRUK0068,HSPA4L,2
CRUK0068,TRPS1,6
CRUK0068,TGM1,3
CRUK0068,ADAM22,3
CRUK0068,CD300A,3
CRUK0068,MAGI2,6
CRUK0068,TUBG2,3
CRUK0068,C20orf194,5
CRUK0068,MRPL20,5
CRUK0068,MYH3,5
CRUK0068,NRXN1,26
CRUK0068,TENM1,NA
CRUK0068,CDKL2,3
CRUK0068,SUGCT,3
CRUK0068,RAD9B,3
CRUK0068,GIMAP1-GIMAP5,3
CRUK0068,UNC13A,2
CRUK0068,ZNF333,2
CRUK0068,GABBR2,3
CRUK0068,CACNA1G,3
CRUK0068,GNB1L,3
CRUK0068,MTPAP,2
CRUK0068,ADAM12,6
CRUK0068,CSMD3,6
CRUK0068,SUSD5,5
CRUK0068,MVP,3
CRUK0068,TSPYL6,19
CRUK0068,MESP1,NA
CRUK0068,SLC4A4,3
CRUK0068,TG,2
CRUK0068,SCCPDH,NA
CRUK0068,FABP1,5
CRUK0068,Aug-02,NA
CRUK0068,IL17RE,2
CRUK0068,CAPN12,NA
CRUK0068,USH2A,3
CRUK0068,ABCA12,6
CRUK0068,RASA1,17
CRUK0068,TUFM,2
CRUK0068,TFDP2,NA
CRUK0068,ABCA12,3
CRUK0068,GLIS3,2
CRUK0068,OR4C3,13
CRUK0068,KMT2B,6
CRUK0068,LEPRE1,10
CRUK0068,SGK223,2
CRUK0068,RGL4,6
CRUK0068,EOMES,5
CRUK0068,FLJ22763,NA
CRUK0068,AVIL,2
CRUK0068,CACNG4,3
CRUK0068,ENPP2,3
CRUK0068,ADCY2,8
CRUK0068,MPP4,3
CRUK0068,KDM1A,5
CRUK0068,SLC26A7,3
CRUK0068,DNAH3,9
CRUK0068,GIN1,17
CRUK0068,SAFB,6
CRUK0068,HAP1,5
CRUK0068,MARVELD2,17
CRUK0068,SGCE,3
CRUK0068,TMEM132B,2
CRUK0068,OR4D9,2
CRUK0068,FUZ,2
CRUK0068,KTN1,2
CRUK0068,TMEM80,2
CRUK0068,IQCJ,3
CRUK0068,YARS,2
CRUK0068,OR6C4,2
CRUK0068,RRBP1,3
CRUK0068,TIMM8B,5
CRUK0068,PLS3,NA
CRUK0068,PINX1,2
CRUK0068,C19orf55,3
CRUK0068,SIAH2,3
CRUK0068,RPS15,2
CRUK0068,IL4R,2
CRUK0068,DDX46,6
CRUK0068,TTYH2,7
CRUK0068,CAPN6,NA
CRUK0068,CLASP1,2
CRUK0068,RALB,2
CRUK0068,BATF3,9
CRUK0068,AGBL5,2
CRUK0068,CKM,9
CRUK0068,MEST,3
CRUK0068,DHX37,3
CRUK0068,ECT2L,2
CRUK0068,MYH9,6
CRUK0068,MCTP1,17
CRUK0068,PTPN1,2
CRUK0068,ACSS1,2
CRUK0068,NPHP4,5
CRUK0068,SLC47A1,2
CRUK0068,NKX6-3,2
CRUK0068,NCBP1,2
CRUK0068,RP11-16E12.2,9
CRUK0068,SPAG17,2
CRUK0068,LIPM,7
CRUK0068,USH2A,2
CRUK0068,ZSWIM8,2
CRUK0068,LOC100996693,2
CRUK0068,ARHGAP35,2
CRUK0068,SCUBE3,14
CRUK0068,C11orf49,2
CRUK0068,PEAR1,3
CRUK0068,CNTROB,2
CRUK0068,FER1L6-AS1,NA
CRUK0068,CLSTN3,3
CRUK0068,STAG1,2
CRUK0068,CHRD,6
CRUK0068,HNRNPUL2-BSCL2,5
CRUK0068,ZNF19,2
CRUK0068,SCN8A,9
CRUK0068,LRRC9,6
CRUK0068,MED26,2
CRUK0068,MYOM3,2
CRUK0068,TSR3,2
CRUK0068,HMGCR,17
CRUK0068,EMD,NA
CRUK0068,ABCC5,5
CRUK0068,NUCKS1,2
CRUK0068,FNDC1,NA
CRUK0068,PRKAR1A,NA
CRUK0068,HIST1H2BK,14
CRUK0068,HSP90AA1,2
CRUK0068,FAM208A,2
CRUK0068,SNRNP25,2
CRUK0068,ZFP1,9
CRUK0068,ASTL,NA
CRUK0068,RIMS1,2
CRUK0068,MAN1B1,2
CRUK0068,DNAH2,NA
CRUK0068,ATP6V0E2,3
CRUK0068,KLC1,2
CRUK0068,EDAR,2
CRUK0068,NAV3,2
CRUK0068,CDH15,3
CRUK0068,OR4K14,3
CRUK0068,PKD1L2,2
CRUK0068,IFIH1,NA
CRUK0068,IQSEC3,2
CRUK0068,CHD7,2
CRUK0068,METTL7A,NA
CRUK0068,MAPK15,2
CRUK0068,COL24A1,3
CRUK0068,FBXO39,2
CRUK0068,MAN1B1,2
CRUK0068,GANC,2
CRUK0068,BUB1B,2
CRUK0068,UBQLNL,2
CRUK0068,B4GALNT2,2
CRUK0068,USP16,NA
CRUK0068,EPHA1,7
CRUK0068,CFH,6
CRUK0068,SLC27A2,2
CRUK0068,DGCR8,6
CRUK0068,CTU2,2
CRUK0068,TMEM56,7
CRUK0068,C17orf62,7
CRUK0068,AP2A1,2
CRUK0068,SASH1,2
CRUK0068,FAM192A,9
CRUK0068,MYLIP,14
CRUK0068,KDM5C,NA
CRUK0068,CCK,6
CRUK0068,ZBBX,2
CRUK0068,FAM172A,17
CRUK0068,PARD3B,2
CRUK0068,PPP6R2,5
CRUK0068,ZFHX4,9
CRUK0068,CCDC149,20
CRUK0068,ROBO4,3
CRUK0068,DDX26B,NA
CRUK0068,INTS1,7
CRUK0068,ELFN1,7
CRUK0068,GAS2L2,6
CRUK0068,ZNF675,9
CRUK0068,CD33,9
CRUK0068,MAP3K13,6
CRUK0068,ZNF75A,2
CRUK0068,KIF19,NA
CRUK0068,LOC93432,6
CRUK0068,PCCA,6
CRUK0068,BPIFA3,2
CRUK0068,STAB2,7
CRUK0068,ZCCHC14,9
CRUK0068,IQCD,7
CRUK0068,PHLPP1,NA
CRUK0068,VWA2,9
CRUK0068,CACNA2D3,7
CRUK0068,CCSER1,7
CRUK0068,AP4B1,7
CRUK0068,CEACAM5,6
CRUK0068,KCNJ6,7
CRUK0068,KRT84,7
CRUK0068,TNNC2,6
CRUK0068,FOPNL,6
CRUK0068,ABCC5,2
CRUK0068,TNFSF9,7
CRUK0068,COL11A1,6
CRUK0068,CYP2E1,7
CRUK0068,ZNF585A,7
CRUK0068,BCAR3,2
CRUK0068,EHD3,5
CRUK0068,HIST1H2BH,7
CRUK0068,MGA,3
CRUK0068,FLNA,NA
CRUK0068,ZIK1,3
CRUK0068,APLF,6
CRUK0068,FMNL2,7
CRUK0068,SZT2,NA
CRUK0068,FAT1,3
CRUK0068,TRIO,7
CRUK0068,DLG2,6
CRUK0068,MAGI2,7
CRUK0068,PRCC,7
CRUK0068,LAMC1,7
CRUK0068,GTPBP8,7
CRUK0068,SBNO2,7
CRUK0068,DCAF5,NA
CRUK0084,MYLK3,NA
CRUK0084,CAGE1,1
CRUK0084,FOXC2,1
CRUK0084,ABCC12,NA
CRUK0084,CYLD,1
CRUK0084,ATG7,1
CRUK0084,CPNE9,9
CRUK0084,NXF3,NA
CRUK0084,HIST1H2AB,1
CRUK0084,HEPH,NA
CRUK0084,ATP7A,NA
CRUK0084,POLR2A,1
CRUK0084,MYH8,1
CRUK0084,FAM193B,1
CRUK0084,SCN10A,1
CRUK0084,CYLC1,NA
CRUK0084,GRIP2,1
CRUK0084,UBE2DNL,NA
CRUK0084,SYN2,1
CRUK0084,CDC20B,1
CRUK0084,F12,1
CRUK0084,IQCF3,1
CRUK0084,TMEM215,1
CRUK0084,KDM5C,NA
CRUK0084,CD93,1
CRUK0084,CMYA5,1
CRUK0084,SLITRK2,NA
CRUK0084,UBE2E1,1
CRUK0084,GABRB2,1
CRUK0084,LCP2,1
CRUK0084,GFRA3,1
CRUK0084,LPA,NA
CRUK0084,EXO1,1
CRUK0084,NLRP3,1
CRUK0084,OR51Q1,1
CRUK0084,OBSCN,1
CRUK0084,RP11-193H5.1,1
CRUK0084,KIRREL3,1
CRUK0084,HNF4A,1
CRUK0084,FMN2,1
CRUK0084,RYR2,1
CRUK0084,RYR2,1
CRUK0084,ODF3,1
CRUK0084,ENPP2,1
CRUK0084,ZNF341,1
CRUK0084,PPP2R3A,1
CRUK0084,RYR2,1
CRUK0084,TNN,1
CRUK0084,DYNC2H1,1
CRUK0084,OR14A16,1
CRUK0084,MYNN,1
CRUK0084,DLGAP4,1
CRUK0084,GALNT2,1
CRUK0084,SIPA1,1
CRUK0084,LOC643923,1
CRUK0084,C2CD3,1
CRUK0084,TMEM55A,1
CRUK0084,TSEN15,1
CRUK0084,OR51B2,1
CRUK0084,RUNX1T1,1
CRUK0084,SULF2,1
CRUK0084,ATP1A4,1
CRUK0084,C12orf40,1
CRUK0084,TMEM9,1
CRUK0084,LRP2,1
CRUK0084,SFTPD,1
CRUK0084,HNRNPK,1
CRUK0084,ARID4A,1
CRUK0084,JAG2,1
CRUK0084,DNLZ,1
CRUK0084,HECW2,1
CRUK0084,IFT81,1
CRUK0084,CFHR5,1
CRUK0084,RYR3,1
CRUK0084,LAMA1,1
CRUK0084,UNC13C,1
CRUK0084,SMAD6,1
CRUK0084,SYNE1,1
CRUK0084,KIF6,1
CRUK0084,COL12A1,1
CRUK0084,PCOLCE,1
CRUK0084,RP11-430B1.2,1
CRUK0084,IL1R2,1
CRUK0084,OTOGL,1
CRUK0084,SERPINB11,1
CRUK0084,FSHR,1
CRUK0084,KIAA0226L,1
CRUK0084,TRIM56,1
CRUK0084,ACSS3,1
CRUK0084,LRP1,1
CRUK0084,DDX43,1
CRUK0084,SERPINB11,1
CRUK0084,MYO5B,1
CRUK0084,LRRIQ3,1
CRUK0084,LRP2,1
CRUK0084,LENG8,1
CRUK0084,VIT,1
CRUK0084,UCP1,1
CRUK0084,GPM6A,1
CRUK0084,DUSP7,9
CRUK0084,DCAF15,1
CRUK0084,TEX14,1
CRUK0084,MKL2,1
CRUK0084,GTPBP3,1
CRUK0084,KCTD2,1
CRUK0084,RNU6-71P,1
CRUK0084,CACNA1H,1
CRUK0084,IKBKAP,1
CRUK0084,MAN2B1,1
CRUK0084,VAV1,1
CRUK0084,HAUS2,1
CRUK0084,PADI2,1
CRUK0084,NT5C1B,1
CRUK0084,NRG3,1
CRUK0084,A2M,1
CRUK0084,EYS,1
CRUK0084,TTYH3,1
CRUK0084,MALRD1,1
CRUK0084,PHF21B,1
CRUK0084,KIAA0586,1
CRUK0084,SLC25A42,1
CRUK0084,DPF3,1
CRUK0084,FHOD3,1
CRUK0084,AATK,1
CRUK0084,PNPLA7,1
CRUK0084,MIR1471,1
CRUK0084,CIB2,1
CRUK0084,PIWIL1,1
CRUK0084,TMEM143,1
CRUK0084,RYR3,1
CRUK0084,LCN9,1
CRUK0084,RYR1,1
CRUK0084,UNC80,1
CRUK0084,ICOSLG,1
CRUK0084,MRPL2,15
CRUK0084,HDAC9,1
CRUK0084,RP11-430B1.2,1
CRUK0084,NCDN,1
CRUK0084,MYO16,1
CRUK0084,ABCC12,NA
CRUK0084,COL1A2,1
CRUK0084,RNF213,1
CRUK0084,GPR183,1
CRUK0084,TLX1NB,1
CRUK0084,RELN,1
CRUK0084,MAD1L1,1
CRUK0084,PNISR,1
CRUK0084,LINC00521,1
CRUK0084,MIR4675,1
CRUK0084,TTN,1
CRUK0084,CREBBP,1
CRUK0084,DNAH7,1
CRUK0084,REV1,1
CRUK0084,XPOT,1
CRUK0084,ITGAM,1
CRUK0084,CLEC7A,1
CRUK0084,PHKG2,1
CRUK0084,RXFP1,1
CRUK0084,KNTC1,1
CRUK0084,SLC22A2,1
CRUK0084,STEAP4,1
CRUK0084,DCDC2;KAAG1,11
CRUK0084,AOX1,1
CRUK0084,RNF41,1
CRUK0084,TMEM132D,1
CRUK0084,LPPR5,1
CRUK0084,NCS1,1
CRUK0084,ITGB2,1
CRUK0084,SLC9A5,9
CRUK0084,CFTR,1
CRUK0084,FAM210A,1
CRUK0084,C14orf64,1
CRUK0084,TMEM8A,1
CRUK0084,C12orf42,1
CRUK0084,EPHA5,1
CRUK0084,CD163,1
CRUK0084,PTPRQ,1
CRUK0084,DGCR2,1
CRUK0084,FNDC7,1
CRUK0084,SGIP1,1
CRUK0084,FPGT-TNNI3K,1
CRUK0084,CEACAM18,1
CRUK0084,FAM49A,1
CRUK0084,AFAP1L2,1
CRUK0084,WDR72,1
CRUK0084,MAMDC4,1
CRUK0084,DCDC2B,1
CRUK0084,CACHD1,1
CRUK0084,ZFC3H1,1
CRUK0084,OR2AE1,1
CRUK0084,CCDC63,1
CRUK0084,KIAA1462,1
CRUK0084,SLC17A2,11
CRUK0084,DNAH10,1
CRUK0084,SOX1,1
CRUK0084,CD300E,1
CRUK0084,KIF2B,1
CRUK0084,SAMD3,1
CRUK0084,RNFT2,1
CRUK0084,TMEM130,1
CRUK0084,ATPAF1,1
CRUK0084,NLRP5,1
CRUK0084,SPNS1,1
CRUK0084,TMEM132C,1
CRUK0084,RPL3L,1
CRUK0084,SNTG2,1
CRUK0084,LINC01168,1
CRUK0084,DDO,1
CRUK0084,CIZ1,1
CRUK0084,IL11,1
CRUK0084,ROS1,1
CRUK0084,MKRN3,1
CRUK0084,HDC,1
CRUK0084,T,1
CRUK0084,TBX3,1
CRUK0084,NLRP12,1
CRUK0084,PDILT,1
CRUK0084,DGKD,1
CRUK0084,ZNF423,1
CRUK0084,WFS1,1
CRUK0084,ZNF407,1
CRUK0084,TRIP12,1
CRUK0084,SLC4A10,1
CRUK0084,AMPD2,1
CRUK0084,SGIP1,1
CRUK0084,WTIP,1
CRUK0084,SLC37A3,1
CRUK0084,CASP2,1
CRUK0084,ABCA7,3
CRUK0084,MATK,1
CRUK0084,KIAA0930,1
CRUK0084,HDAC5,1
CRUK0084,COL1A2,1
CRUK0084,TSC2,1
CRUK0084,TCTN3,1
CRUK0084,CASZ1,1
CRUK0084,DHX57,1
CRUK0084,HGF,1
CRUK0084,LRRC23,1
CRUK0084,PNPLA6,1
CRUK0084,YBX1,1
CRUK0084,RFX8,1
CRUK0084,OR2K2,1
CRUK0084,KCNJ15,1
CRUK0084,RTN1,1
CRUK0084,PARD3,1
CRUK0084,ARHGEF38,1
CRUK0084,PCDH7,NA
CRUK0084,CAPN3,1
CRUK0084,AGO1,1
CRUK0084,C16orf62,1
CRUK0084,LRP1B,1
CRUK0084,ZKSCAN4,12
CRUK0084,SNW1,1
CRUK0084,ACMSD,1
CRUK0084,GPR123,1
CRUK0084,MNDA,1
CRUK0084,ZNF430,1
CRUK0084,LRP1,1
CRUK0084,AKAP12,1
CRUK0084,KCTD15,1
CRUK0084,SNORD115-15,1
CRUK0084,FAM160A1,1
CRUK0084,DCLK2,4
CRUK0084,TRIM63,1
CRUK0084,PTPRF,1
CRUK0084,TMEM37,1
CRUK0084,ABCA12,1
CRUK0084,ABCB8,1
CRUK0084,RAB27A,1
CRUK0084,NLRC4,1
CRUK0084,DPP4,1
CRUK0084,SLIT1,1
CRUK0084,POM121L12,1
CRUK0084,CDH23,1
CRUK0084,MCHR2,1
CRUK0084,VIM,1
CRUK0084,APOB,1
CRUK0084,MESDC1,1
CRUK0084,NOXO1,1
CRUK0084,ANKAR,1
CRUK0084,ALDOB,1
CRUK0084,PCDH10,1
CRUK0084,KLF1,1
CRUK0084,NT5DC1,4
CRUK0084,FAM179A,1
CRUK0084,VSTM1,4
CRUK0084,ZAK,3
CRUK0084,TNPO3,4
CRUK0084,GALNTL6,1
CRUK0084,ITGB4,3
CRUK0084,ZNF684,1
CRUK0084,FAM169A,3
CRUK0084,OLAH,1
CRUK0084,ST13,1
CRUK0084,LRP1,1
CRUK0084,LRRC18,1
CRUK0084,SLC5A4,1
CRUK0084,SLC8A3,1
CRUK0084,KIN,1
CRUK0084,OR2B2,12
CRUK0084,CDH8,1
CRUK0084,GTF3C2,NA
CRUK0084,GYPC,1
CRUK0084,TFAP2B,1
CRUK0084,MYBPH,1
CRUK0084,JAM2,3
CRUK0084,MYH13,7
CRUK0084,ABI3BP,1
CRUK0084,PPP1R12B,1
CRUK0084,IKBKB,1
CRUK0084,ITPKB,1
CRUK0084,AARD,1
CRUK0084,RAD23A,13
CRUK0084,LAMP3,1
CRUK0084,SEMA5A,1
CRUK0084,OTOG,1
CRUK0084,PLSCR1,1
CRUK0084,GRAMD1B,4
CRUK0084,OR5L2,1
CRUK0084,SLC15A2,1
CRUK0084,CPT1A,1
CRUK0084,MROH2B,1
CRUK0084,STARD10,1
CRUK0084,MYO7A,1
CRUK0084,OBSCN,1
CRUK0084,TAGLN3,1
CRUK0084,FAM135B,1
CRUK0084,TFB2M,1
CRUK0084,SLC26A9,1
CRUK0084,ANO5,1
CRUK0084,FCRL2,1
CRUK0084,ATP1A4,1
CRUK0084,PAQR6,1
CRUK0084,TARS,1
CRUK0084,SMIM18,9
CRUK0084,NLGN1,1
CRUK0084,ARHGEF10,1
CRUK0084,HOXA3,1
CRUK0084,CDH10,1
CRUK0084,INSRR,1
CRUK0084,MYT1,1
CRUK0084,MYO10,1
CRUK0084,POLD3,1
CRUK0084,CSMD2,1
CRUK0084,USF1,1
CRUK0084,CTNND2,1
CRUK0084,CDH9,3
CRUK0084,WWTR1,3
CRUK0084,HMBS,1
CRUK0084,OR4S2,1
CRUK0084,SPEF2,1
CRUK0084,AGXT2,1
CRUK0084,PCF11,1
CRUK0084,KIAA1549L,1
CRUK0084,COL22A1,1
CRUK0084,OR2M2,1
CRUK0084,TRIO,1
CRUK0084,ACTR1A,1
CRUK0084,IMPG2,1
CRUK0084,DBX1,1
CRUK0084,SLC12A7,1
CRUK0084,FXYD1,1
CRUK0084,DPH6,1
CRUK0084,VPS51,1
CRUK0084,PACSIN3,1
CRUK0084,CTSD,4
CRUK0084,HCN1,NA
CRUK0084,TMEM63B,10
CRUK0084,EIF3H,1
CRUK0084,CUL5,1
CRUK0084,HCN1,NA
CRUK0084,RECQL5,14
CRUK0084,APOA5,10
CRUK0084,FCRL3,6
CRUK0084,TARS2,10
CRUK0084,DUSP7,2
CRUK0084,NXPE3,2
CRUK0084,PTPN5,6
CRUK0084,CHST14,2
CRUK0084,BTBD16,5
CRUK0084,GAS2L2,5
CRUK0084,MDFI,NA
CRUK0084,ATP2A1,5
CRUK0084,USP16,NA
CRUK0084,LRRC27,2
CRUK0084,CHCHD2,8
CRUK0084,S1PR5,2
CRUK0084,CYB5R1,6
CRUK0084,FCRL6,6
CRUK0084,MXD3,NA
CRUK0084,KCNJ1,3
CRUK0084,CYP2E1,NA
CRUK0084,PRODH2,2
CRUK0084,MYL5,2
CRUK0084,KBTBD11,2
CRUK0084,USP16,6
CRUK0084,NUP210,NA
CRUK0084,EIF4ENIF1,NA
CRUK0084,LRRC10B,5
CRUK0084,RIMS1,NA
CRUK0084,PRUNE2,7
CRUK0084,TTN,5
CRUK0084,APLP1,2
CRUK0009,TBC1D1,1
CRUK0009,RARRES1,1
CRUK0009,AMOT,NA
CRUK0009,MPO,1
CRUK0009,BRAF,1
CRUK0009,KY,1
CRUK0009,NFKBID,1
CRUK0009,HTR5A,1
CRUK0009,COL5A1,1
CRUK0009,NTNG2,1
CRUK0009,HTR4,1
CRUK0009,DMD,NA
CRUK0009,OBSCN,1
CRUK0009,HAUS6,1
CRUK0009,SDAD1,1
CRUK0009,CATSPERD,1
CRUK0009,DMP1,1
CRUK0009,OR4C6,1
CRUK0009,MYBBP1A,1
CRUK0009,THBS1,1
CRUK0009,KIF26A,1
CRUK0009,TP53,1
CRUK0009,MAP3K15,NA
CRUK0009,ZNF700,1
CRUK0009,GLP2R,1
CRUK0009,VIT,1
CRUK0009,C3P1,1
CRUK0009,TBC1D9,1
CRUK0009,OVCH1,1
CRUK0009,LDLR,1
CRUK0009,GJD4,1
CRUK0009,SUMF1,1
CRUK0009,PREX2,1
CRUK0009,ZNF215,1
CRUK0009,FAM115A,1
CRUK0009,GRIA2,1
CRUK0009,TTC28,1
CRUK0009,XIST,NA
CRUK0009,OR5E1P,1
CRUK0009,PLA2G4D,1
CRUK0009,OVCH2,1
CRUK0009,DOPEY2,1
CRUK0009,FMN1,1
CRUK0009,UBE2DNL,NA
CRUK0009,OR5P2,1
CRUK0009,FLT3,1
CRUK0009,LRP12,1
CRUK0009,KLHL4,NA
CRUK0009,C2CD4C,1
CRUK0009,LY75,1
CRUK0009,KIRREL3-AS3,1
CRUK0009,CSMD1,6
CRUK0009,SPAG1,1
CRUK0009,SLC17A1,1
CRUK0009,PTBP2,1
CRUK0009,PLXDC2,1
CRUK0009,C2orf78,1
CRUK0009,FAM154A,1
CRUK0009,MMP16,1
CRUK0009,CENPJ,1
CRUK0009,PDS5B,1
CRUK0009,ARHGEF28,1
CRUK0009,TEX29,1
CRUK0009,KDM4A,1
CRUK0009,SLC35F4,1
CRUK0009,ATP8A1,10
CRUK0009,RNF103,1
CRUK0009,SLC9A4,1
CRUK0009,TBX22,NA
CRUK0009,RP1L1,1
CRUK0009,ARHGAP35,1
CRUK0009,OR11H6,1
CRUK0009,MYCL,6
CRUK0009,UNC5D,1
CRUK0009,CSMD3,1
CRUK0009,COL6A6,10
CRUK0009,ARHGAP35,1
CRUK0009,SOX1,1
CRUK0009,HOXC12,1
CRUK0009,ZNF804A,1
CRUK0009,MYO7A,1
CRUK0009,PLIN1,1
CRUK0009,F9,NA
CRUK0009,RNASET2,1
CRUK0009,MPC1L,NA
CRUK0009,KSR1,1
CRUK0009,CUBN,1
CRUK0009,RUFY1,1
CRUK0009,GAB3,NA
CRUK0009,ZFP64,1
CRUK0009,CUBN,1
CRUK0009,YARS,2
CRUK0009,KCNV2,1
CRUK0009,DKC1,NA
CRUK0009,SLC6A17,1
CRUK0009,CABP5,1
CRUK0009,EGF,1
CRUK0009,JMJD1C,1
CRUK0009,SPTLC3,1
CRUK0009,PODXL2,2
CRUK0009,RALGAPA1P,1
CRUK0009,GATA5,1
CRUK0009,PLXND1,2
CRUK0009,PNLDC1,1
CRUK0009,TREX2,NA
CRUK0009,L1CAM,NA
CRUK0009,POU3F3,1
CRUK0009,LCE2C,1
CRUK0009,STAU1,1
CRUK0009,ABCC12,1
CRUK0009,COL7A1,1
CRUK0009,CAPN13,4
CRUK0009,ADGB,1
CRUK0009,CDH6,1
CRUK0009,LRP2,1
CRUK0009,VAT1L,1
CRUK0009,MIR3680-1,1
CRUK0009,LRRK2,4
CRUK0009,LOC100129520,NA
CRUK0009,APC,1
CRUK0009,OLFM3,6
CRUK0009,GRIN2B,7
CRUK0009,SERPINB12,1
CRUK0009,CDH16,2
CRUK0009,GRIK1,1
CRUK0009,KMT2C,1
CRUK0009,FBXO18,13
CRUK0009,CA7,1
CRUK0009,MS4A13,1
CRUK0009,TOMM40L,4
CRUK0009,TOMM20,1
CRUK0009,SEPHS2,1
CRUK0009,FCN1,1
CRUK0009,CD101,6
CRUK0009,NXN,1
CRUK0009,ABCA9,2
CRUK0009,AP3B2,4
CRUK0009,ETV3,1
CRUK0009,ZNF304,11
CRUK0009,UGT1A10,1
CRUK0009,LDB3,1
CRUK0009,ZXDC,4
CRUK0009,TCHHL1,1
CRUK0009,EXOSC8,7
CRUK0009,SHISA9,8
CRUK0009,PIEZO1,6
CRUK0009,CLUH,1
CRUK0009,CTSK,1
CRUK0009,RNF17,4
CRUK0009,FMO6P,1
CRUK0009,TGFB1I1,1
CRUK0009,PIKFYVE,7
CRUK0009,ZBTB42,1
CRUK0009,GRIN2A,1
CRUK0009,DOCK2,1
CRUK0009,SAP130,1
CRUK0009,OR52N4,13
CRUK0009,HSPA13,4
CRUK0009,TRAK2,1
CRUK0009,BAAT,4
CRUK0009,TNFAIP3,1
CRUK0009,ANKFN1,2
CRUK0009,CAPN14,13
CRUK0009,HMCN1,1
CRUK0009,NUDT19,10
CRUK0009,OTUD7A,1
CRUK0009,FRMD3,1
CRUK0009,TXLNB,1
CRUK0009,MADD,6
CRUK0009,SPTA1,1
CRUK0009,CPNE7,1
CRUK0009,ALS2CR11,1
CRUK0009,ABCA2,1
CRUK0009,FCER1A,1
CRUK0009,IQGAP2,1
CRUK0009,NRSN1,1
CRUK0009,TNN,6
CRUK0009,ACSS3,4
CRUK0009,OR2AG1,4
CRUK0009,SLC30A10,15
CRUK0009,MIR7851,1
CRUK0009,NEDD4L,2
CRUK0009,HDAC4,1
CRUK0009,LAMC1,1
CRUK0009,TP73,1
CRUK0009,FRMD4B,2
CRUK0009,WDR52,10
CRUK0009,KEL,1
CRUK0009,CCL7,2
CRUK0009,TMEM209,1
CRUK0009,MACF1,1
CRUK0009,CSMD2,1
CRUK0009,TWIST2,6
CRUK0009,SPTLC1,1
CRUK0009,GON4L,7
CRUK0009,SLC26A7,7
CRUK0009,TRMU,4
CRUK0009,KLHL30,1
CRUK0009,LBX1-AS1,1
CRUK0009,COL5A2,1
CRUK0009,ATPAF1,2
CRUK0009,CNTRL,1
CRUK0009,COA5,2
CRUK0009,TTN,1
CRUK0009,GPX2,1
CRUK0009,POLD2,2
CRUK0009,KCNH2,1
CRUK0009,AGMO,2
CRUK0009,XPO5,14
CRUK0009,CACNA1F,NA
CRUK0009,DNAH17,11
CRUK0009,NMT1,6
CRUK0009,TTN,1
CRUK0009,DOCK10,1
CRUK0009,UNC13C,1
CRUK0009,AQPEP,1
CRUK0009,NRXN1,1
CRUK0009,EIF2B5,1
CRUK0009,BZRAP1,2
CRUK0009,TUBD1,8
CRUK0009,RABL6,10
CRUK0009,KY,1
CRUK0009,FSIP2,1
CRUK0009,ARSH,NA
CRUK0009,CCNB1IP1,7
CRUK0009,MELK,4
CRUK0009,ODAM,4
CRUK0009,KIAA1107,6
CRUK0009,TTN,4
CRUK0009,NTRK3,8
CRUK0009,TRY2P,1
CRUK0009,RAB2A,6
CRUK0009,KCNA1,8
CRUK0009,LTBP4,1
